882	43391
883	40360
884	23720
885	31809
886	3898
887	43452
888	48488
889	55121
890	58008
891	36170
892	53260
893	44209
894	1844
895	57593
896	27727
897	60124
898	34526
899	3276
900	38011
901	32403
902	60057
903	19436
904	27863
905	45157
906	56514
907	8684
908	44978
909	4459
910	34632
911	53997
912	19925
913	36886
914	6985
915	35249
916	13489
917	23185
918	34579
919	8252
920	60886
921	30634
922	447
923	8459
924	8649
925	25786
926	34620
927	49915
928	57883
929	984
930	31404
931	19686
932	42967
933	16683
934	16091
935	45690
936	53810
937	28325
938	34538
939	5176
940	19009
941	64665
942	40844
943	25473
944	12577
945	29743
946	3515
947	43656
948	54715
949	39311
950	64641
951	55430
952	13603
953	38532
954	37331
955	43952
956	51943
957	47669
958	22238
959	31850
960	21889
961	12289
962	14704
963	59291
964	34383
965	25258
966	48434
967	37211
968	61880
969	34262
970	16659
971	44926
972	51598
973	39757
974	23209
975	47464
976	41919
977	22482
978	23713
979	15693
980	12240
981	11668
982	22718
983	9172
984	929
985	15659
986	6186
987	27140
988	42739
989	52577
990	35093
991	11498
992	5324
993	4118
994	4483
995	27579
996	42521
997	46949
998	20770
999	26601
1000	52212
1001	9726
1002	51895
1003	61063
1004	21200
1005	34355
1006	46160
1007	7955
1008	54168
1009	44514
1010	60277
1011	4720
1012	49139
1013	28409
1014	4058
1015	51242
1016	32962
1017	27655
1018	20518
1019	29777
1020	51396
1021	1068
1022	25918
1023	59955
1024	42944
1025	23506
1026	21470
1027	48840
1028	25700
1029	19974
1030	18693
1031	48397
1032	48295
1033	53838
1034	18766
1035	17445
1036	34160
1037	13377
1038	29611
1039	1216
1040	18799
1041	26225
1042	55716
1043	37770
1044	42668
1045	25180
1046	59849
1047	4482
1048	4119
1049	24139
1050	45026
1051	63597
1052	6562
1053	16570
1054	35177
1055	55353
1056	18047
1057	58140
1058	57308
1059	11784
1060	14885
1061	48162
1062	20018
1063	20628
1064	14257
1065	9565
1066	48030
1067	7988
1068	1021
1069	6674
1070	17965
1071	64741
1072	37643
1073	20562
1074	16743
1075	27201
1076	42011
1077	53213
1078	13764
1079	53960
1080	9428
1081	50205
1082	38229
1083	65287
1084	28653
1085	41792
1086	1134
1087	51462
1088	50176
1089	40025
1090	53065
1091	2918
1092	3187
1093	6430
1094	35558
1095	43242
1096	9559
1097	25589
1098	65455
1099	19204
1100	51011
1101	3880
1102	11790
1103	12362
1104	31207
1105	29267
1106	35448
1107	4989
1108	39645
1109	13469
1110	48140
1111	42056
1112	56369
1113	23346
1114	8883
1115	23256
1116	1198
1117	6591
1118	50520
1119	10942
1120	39484
1121	48075
1122	43829
1123	43530
1124	34980
1125	11199
1126	53016
1127	52736
1128	38642
1129	27747
1130	56067
1131	2812
1132	1238
1133	6739
1134	1086
1135	28058
1136	16197
1137	10465
1138	10299
1139	47015
1140	59034
1141	22639
1142	33845
1143	60271
1144	36051
1145	41718
1146	34091
1147	62079
1148	62039
1149	21206
1150	6626
1151	6316
1152	23291
1153	26934
1154	10089
1155	47791
1156	3227
1157	9982
1158	50905
1159	44729
1160	29412
1161	874
1162	47661
1163	12457
1164	47781
1165	63525
1166	57201
1167	54914
1168	47751
1169	36318
1170	39319
1171	4907
1172	25455
1173	13245
1174	41728
1175	26274
1176	52322
1177	23112
1178	80
1179	52847
1180	49404
1181	39870
1182	29659
1183	14154
1184	27111
1185	11354
1186	25245
1187	17648
1188	5029
1189	33961
1190	25804
1191	14874
1192	49358
1193	49581
1194	3409
1195	63875
1196	10757
1197	3732
1198	1116
1199	13616
1200	6269
1201	25103
1202	24150
1203	9977
1204	49773
1205	60045
1206	58355
1207	57363
1208	23296
1209	41314
1210	39110
1211	25389
1212	38881
1213	22267
1214	33662
1215	37280
1216	1039
1217	58020
1218	17389
1219	4794
1220	19515
1221	31172
1222	33646
1223	47337
1224	12792
1225	61018
1226	32576
1227	21425
1228	27455
1229	52120
1230	38998
1231	39976
1232	57518
1233	13328
1234	14622
1235	10417
1236	46543
1237	15765
1238	1132
1239	40209
1240	28655
1241	57037
1242	44710
1243	1669
1244	24055
1245	5353
1246	21312
1247	31254
1248	24618
1249	56895
1250	51387
1251	31572
1252	13854
1253	23588
1254	52104
1255	59140
1256	6709
1257	32659
1258	20678
1259	4729
1260	60841
1261	59053
1262	34043
1263	51509
1264	4589
1265	15807
1266	19487
1267	34962
1268	26128
1269	2682
1270	22283
1271	49486
1272	11713
1273	55537
1274	15749
1275	15158
1276	22128
1277	35514
1278	61957
1279	47379
1280	18848
1281	43817
1282	42788
1283	40073
1284	1614
1285	35466
1286	12392
1287	11305
1288	18495
1289	37527
1290	31188
1291	31115
1292	23636
1293	48152
1294	49386
1295	15502
1296	6001
1297	60613
1298	5276
1299	35774
1300	32521
1301	24103
1302	37201
1303	63607
1304	45092
1305	45289
1306	59425
1307	57163
1308	30781
1309	41811
1310	65503
1311	11593
1312	47679
1313	55979
1314	51820
1315	55828
1316	50753
1317	17168
1318	2746
1319	33092
1320	60399
1321	45070
1322	44036
1323	50868
1324	10154
1325	49214
1326	63762
1327	41224
1328	25342
1329	23463
1330	8132
1331	248
1332	57421
1333	52168
1334	41207
1335	44117
1336	16246
1337	28445
1338	49321
1339	5084
1340	14455
1341	33402
1342	32
1343	42810
1344	21576
1345	38680
1346	12625
1347	31552
1348	47838
1349	23583
1350	56606
1351	65520
1352	40449
1353	1540
1354	24623
1355	4962
1356	39936
1357	33139
1358	10704
1359	8996
1360	48112
1361	43128
1362	53368
1363	20298
1364	58093
1365	12674
1366	15
1367	39996
1368	54387
1369	32480
1370	36012
1371	29115
1372	22761
1373	659
1374	62021
1375	47828
1376	11181
1377	51987
1378	49732
1379	8369
1380	62256
1381	16276
1382	9455
1383	49231
1384	9631
1385	49331
1386	56589
1387	17816
1388	38257
1389	49990
1390	56115
1391	19346
1392	56085
1393	12087
1394	5007
1395	50802
1396	14914
1397	32033
1398	15549
1399	9856
1400	23628
1401	55804
1402	40262
1403	52185
1404	11082
1405	52059
1406	33333
1407	45937
1408	1622
1409	29306
1410	4770
1411	60324
1412	63552
1413	64266
1414	20120
1415	16882
1416	57223
1417	11032
1418	5715
1419	12498
1420	56367
1421	25672
1422	48142
1423	24913
1424	37882
1425	31139
1426	61391
1427	39184
1428	64217
1429	28155
1430	39784
1431	23411
1432	40083
1433	13038
1434	63899
1435	63844
1436	55264
1437	4296
1438	11080
1439	38342
1440	40264
1441	11897
1442	26245
1443	35947
1444	58432
1445	52301
1446	65382
1447	30966
1448	21151
1449	52240
1450	41359
1451	24815
1452	37031
1453	7689
1454	38767
1455	10804
1456	32843
1457	46205
1458	5062
1459	33313
1460	36819
1461	32725
1462	55963
1463	60750
1464	46393
1465	56163
1466	47812
1467	24673
1468	46312
1469	4263
1470	17894
1471	34120
1472	22456
1473	24708
1474	57086
1475	11782
1476	1537
1477	58142
1478	60629
1479	56609
1480	17190
1481	39277
1482	9012
1483	35566
1484	1517
1485	44294
1486	5428
1487	26072
1488	36005
1489	20965
1490	8424
1491	46826
1492	44062
1493	34228
1494	10582
1495	20305
1496	54711
1497	44001
1498	55456
1499	53685
1500	12581
1501	39842
1502	11115
1503	35613
1504	32863
1505	30591
1506	65092
1507	8155
1508	45354
1509	24429
1510	9692
1511	42561
1512	30958
1513	58307
1514	12901
1515	35283
1516	43328
1517	1484
1518	2335
1519	23579
1520	38350
1521	54285
1522	65028
1523	38684
1524	62469
1525	48523
1526	31499
1527	45724
1528	24064
1529	26962
1530	32890
1531	35640
1532	11340
1533	2295
1534	65501
1535	818
1536	30783
1537	1476
1538	47170
1539	15259
1540	1353
1541	26672
1542	49087
1543	38937
1544	37245
1545	24437
1546	4921
1547	18903
1548	13943
1549	49312
1550	24848
1551	39075
1552	40660
1553	57440
1554	36409
1555	58793
1556	8128
1557	46279
1558	23472
1559	48788
1560	63766
1561	50953
1562	17580
1563	33613
1564	43235
1565	17001
1566	21574
1567	34082
1568	34
1569	53661
1570	24966
1571	50183
1572	28315
1573	60669
1574	61374
1575	60243
1576	10474
1577	50504
1578	35988
1579	49439
1580	21683
1581	17745
1582	49925
1583	17217
1584	22405
1585	23957
1586	26309
1587	51861
1588	3730
1589	63712
1590	63877
1591	29323
1592	11532
1593	11806
1594	21941
1595	34137
1596	33994
1597	26873
1598	16943
1599	153
1600	22194
1601	37591
1602	12649
1603	23284
1604	36379
1605	13076
1606	29198
1607	18409
1608	42188
1609	41953
1610	41725
1611	47516
1612	63574
1613	4910
1614	1284
1615	10769
1616	46665
1617	41685
1618	28432
1619	55774
1620	14027
1621	61914
1622	1408
1623	19589
1624	829
1625	55099
1626	12839
1627	14480
1628	59617
1629	48707
1630	11010
1631	10167
1632	30867
1633	16463
1634	62499
1635	25723
1636	3070
1637	23091
1638	33217
1639	22178
1640	48641
1641	50268
1642	48003
1643	65146
1644	7029
1645	22316
1646	30151
1647	10219
1648	14371
1649	29145
1650	56402
1651	6138
1652	50824
1653	51448
1654	9536
1655	22421
1656	8213
1657	25006
1658	3248
1659	42295
1660	2855
1661	38088
1662	16007
1663	20243
1664	10460
1665	63659
1666	8346
1667	20576
1668	37149
1669	1243
1670	32351
1671	56720
1672	28867
1673	59107
1674	10581
1675	34229
1676	37158
1677	20585
1678	17594
1679	29976
1680	64830
1681	64404
1682	42337
1683	34189
1684	56697
1685	26832
1686	40353
1687	17309
1688	37093
1689	39959
1690	4331
1691	3126
1692	25779
1693	24236
1694	46638
1695	50710
1696	47423
1697	21768
1698	11973
1699	34586
1700	54457
1701	48683
1702	57493
1703	29606
1704	60563
1705	18214
1706	33679
1707	14394
1708	53843
1709	52485
1710	60710
1711	28620
1712	54271
1713	31698
1714	24211
1715	40767
1716	13550
1717	63550
1718	30836
1719	4772
1720	51439
1721	63739
1722	38806
1723	25763
1724	23820
1725	13100
1726	8169
1727	57388
1728	35069
1729	7038
1730	45219
1731	47937
1732	6793
1733	53294
1734	20394
1735	32138
1736	21848
1737	16132
1738	55580
1739	37174
1740	3622
1741	3754
1742	15115
1743	14280
1744	63630
1745	50348
1746	60080
1747	18174
1748	2322
1749	37622
1750	24953
1751	31681
1752	48458
1753	47581
1754	31304
1755	60021
1756	27800
1757	2444
1758	54645
1759	51809
1760	35807
1761	30604
1762	1977
1763	46292
1764	21247
1765	59577
1766	15185
1767	10379
1768	47440
1769	3329
1770	63618
1771	9294
1772	7796
1773	3099
1774	21369
1775	32313
1776	31441
1777	8293
1778	44707
1779	39894
1780	50481
1781	40212
1782	6805
1783	21171
1784	40985
1785	57561
1786	22883
1787	63699
1788	3688
1789	2428
1790	49651
1791	36200
1792	55454
1793	26758
1794	54713
1795	34864
1796	3517
1797	10540
1798	6552
1799	28784
1800	10487
1801	60216
1802	64806
1803	36432
1804	54579
1805	3770
1806	38872
1807	18569
1808	55726
1809	47284
1810	24779
1811	870
1812	47493
1813	30905
1814	17368
1815	9986
1816	24421
1817	36884
1818	8918
1819	53999
1820	3729
1821	51862
1822	42459
1823	3412
1824	39850
1825	14821
1826	8237
1827	64444
1828	13970
1829	39935
1830	4963
1831	40499
1832	26978
1833	38309
1834	46370
1835	3753
1836	3623
1837	13803
1838	16504
1839	37073
1840	56237
1841	27878
1842	61268
1843	59005
1844	894
1845	13575
1846	16918
1847	31805
1848	17298
1849	8963
1850	51572
1851	33760
1852	3705
1853	63683
1854	34295
1855	63001
1856	50231
1857	11920
1858	1968
1859	37169
1860	62808
1861	21288
1862	39372
1863	54624
1864	20399
1865	794
1866	33366
1867	47590
1868	32182
1869	9310
1870	25845
1871	60694
1872	42085
1873	8677
1874	56650
1875	25887
1876	3541
1877	33638
1878	10352
1879	39346
1880	38018
1881	15909
1882	63795
1883	22979
1884	16153
1885	33670
1886	50946
1887	46654
1888	25154
1889	42585
1890	59486
1891	22315
1892	7030
1893	36416
1894	21777
1895	9951
1896	43895
1897	57741
1898	13087
1899	9423
1900	63747
1901	25828
1902	45325
1903	21142
1904	27206
1905	3649
1906	11529
1907	39615
1908	9127
1909	63715
1910	22369
1911	54284
1912	38351
1913	2145
1914	29803
1915	11608
1916	44476
1917	3687
1918	63700
1919	26691
1920	43778
1921	23138
1922	24578
1923	20940
1924	29408
1925	5619
1926	53047
1927	45993
1928	3231
1929	9095
1930	50516
1931	56638
1932	31333
1933	21792
1934	8887
1935	46388
1936	58225
1937	13794
1938	2989
1939	52827
1940	33318
1941	32214
1942	24317
1943	39384
1944	37661
1945	50285
1946	13979
1947	18391
1948	46418
1949	443
1950	29393
1951	17510
1952	18303
1953	34583
1954	44964
1955	19361
1956	47426
1957	42376
1958	31386
1959	44749
1960	24480
1961	3573
1962	23336
1963	29953
1964	45436
1965	63730
1966	18344
1967	41856
1968	1858
1969	22658
1970	31318
1971	64792
1972	12372
1973	59734
1974	54280
1975	30694
1976	19943
1977	1762
1978	39619
1979	43333
1980	4651
1981	10672
1982	22996
1983	3395
1984	10648
1985	3702
1986	8236
1987	14822
1988	8966
1989	64886
1990	55158
1991	43057
1992	19507
1993	5660
1994	28363
1995	48635
1996	41540
1997	49418
1998	53202
1999	7160
2000	38889
2001	62505
2002	19452
2003	15489
2004	38255
2005	44459
2006	56591
2007	20801
2008	42400
2009	48041
2010	3175
2011	22933
2012	26785
2013	63794
2014	15910
2015	54944
2016	42801
2017	22856
2018	23493
2019	58874
2020	55019
2021	44132
2022	9440
2023	50415
2024	32743
2025	41216
2026	56818
2027	34795
2028	8116
2029	507
2030	36949
2031	49152
2032	389
2033	33100
2034	55310
2035	22025
2036	41036
2037	40011
2038	59554
2039	47067
2040	37257
2041	8601
2042	2136
2043	51496
2044	51836
2045	61255
2046	54375
2047	15108
2048	20353
2049	40913
2050	47012
2051	27215
2052	42940
2053	16200
2054	32145
2055	63272
2056	51400
2057	13849
2058	39948
2059	33264
2060	37386
2061	15138
2062	31259
2063	49381
2064	31055
2065	10045
2066	42141
2067	46351
2068	37532
2069	17605
2070	34890
2071	64379
2072	2785
2073	42181
2074	26754
2075	36546
2076	59222
2077	49182
2078	2432
2079	45184
2080	37598
2081	59160
2082	52450
2083	24030
2084	45897
2085	53602
2086	10005
2087	65265
2088	19801
2089	24277
2090	50360
2091	40536
2092	54163
2093	51571
2094	8964
2095	64443
2096	8238
2097	61068
2098	48278
2099	31234
2100	24517
2101	17064
2102	61659
2103	25532
2104	13124
2105	10703
2106	33140
2107	52530
2108	4819
2109	48184
2110	45171
2111	17098
2112	36094
2113	51000
2114	50745
2115	51259
2116	49081
2117	10616
2118	23568
2119	21445
2120	29770
2121	54343
2122	30789
2123	42154
2124	40036
2125	48885
2126	41256
2127	49146
2128	28514
2129	45365
2130	19130
2131	62398
2132	30525
2133	41222
2134	15976
2135	49216
2136	2042
2137	7384
2138	13348
2139	5565
2140	35930
2141	22601
2142	63947
2143	15972
2144	9751
2145	1913
2146	41124
2147	19134
2148	33486
2149	18335
2150	54402
2151	38861
2152	18487
2153	15942
2154	40891
2155	2284
2156	27528
2157	61408
2158	42385
2159	33899
2160	18856
2161	21349
2162	34875
2163	8637
2164	10923
2165	10198
2166	65039
2167	54197
2168	57306
2169	56767
2170	18049
2171	49378
2172	2268
2173	5675
2174	37389
2175	19937
2176	34817
2177	63287
2178	14515
2179	12400
2180	40595
2181	31324
2182	5836
2183	51030
2184	6374
2185	58682
2186	12860
2187	24551
2188	5581
2189	40626
2190	20949
2191	50150
2192	19118
2193	60748
2194	51178
2195	32727
2196	65375
2197	10115
2198	38408
2199	65119
2200	36487
2201	62180
2202	7760
2203	38349
2204	23580
2205	22371
2206	24724
2207	12628
2208	62414
2209	12037
2210	58534
2211	42416
2212	5361
2213	49772
2214	9978
2215	64341
2216	13755
2217	20044
2218	26938
2219	7742
2220	30745
2221	52798
2222	18577
2223	2369
2224	47203
2225	6683
2226	46692
2227	24749
2228	17766
2229	31655
2230	46512
2231	7785
2232	2396
2233	29011
2234	13182
2235	26423
2236	35505
2237	6392
2238	21884
2239	24882
2240	13433
2241	33291
2242	30615
2243	43957
2244	22123
2245	26137
2246	21525
2247	26546
2248	4425
2249	49491
2250	22398
2251	39024
2252	40497
2253	33138
2254	39937
2255	13126
2256	11749
2257	50511
2258	55494
2259	42860
2260	46599
2261	60076
2262	5624
2263	4318
2264	2476
2265	15119
2266	13478
2267	29882
2268	2172
2269	19345
2270	56116
2271	58655
2272	32394
2273	30890
2274	20930
2275	55391
2276	20598
2277	45168
2278	28495
2279	12565
2280	52533
2281	53269
2282	45278
2283	58135
2284	2155
2285	52843
2286	55007
2287	7733
2288	6567
2289	26278
2290	17901
2291	42979
2292	2647
2293	49397
2294	58623
2295	1533
2296	58543
2297	48203
2298	42412
2299	22460
2300	13252
2301	39041
2302	12632
2303	50664
2304	46582
2305	35150
2306	53868
2307	7367
2308	20178
2309	38802
2310	30047
2311	14571
2312	6454
2313	30840
2314	19964
2315	27033
2316	36275
2317	5762
2318	23923
2319	23974
2320	58824
2321	43974
2322	1748
2323	5512
2324	29787
2325	37881
2326	24914
2327	14657
2328	30027
2329	63048
2330	61515
2331	54523
2332	48867
2333	38620
2334	44293
2335	1518
2336	29967
2337	35066
2338	7101
2339	12452
2340	13103
2341	58500
2342	9814
2343	19093
2344	50910
2345	32360
2346	26490
2347	2977
2348	17921
2349	29191
2350	52548
2351	37523
2352	39109
2353	41315
2354	46224
2355	35470
2356	160
2357	270
2358	40159
2359	53059
2360	33273
2361	24051
2362	14205
2363	2419
2364	59318
2365	28659
2366	28308
2367	35417
2368	54222
2369	2223
2370	22708
2371	15049
2372	50490
2373	17008
2374	35296
2375	34851
2376	10058
2377	64636
2378	2387
2379	21918
2380	51608
2381	37515
2382	29748
2383	60903
2384	33181
2385	705
2386	33627
2387	2378
2388	6818
2389	19101
2390	62215
2391	4893
2392	21514
2393	35526
2394	7464
2395	14811
2396	2232
2397	33377
2398	27232
2399	13372
2400	12538
2401	38228
2402	50206
2403	26434
2404	48300
2405	9996
2406	19954
2407	43561
2408	34011
2409	11170
2410	54555
2411	35122
2412	51175
2413	56947
2414	49191
2415	50153
2416	46592
2417	20292
2418	17093
2419	2363
2420	12685
2421	52882
2422	50778
2423	33145
2424	12227
2425	20050
2426	44534
2427	40524
2428	1789
2429	61311
2430	9025
2431	5125
2432	2078
2433	35987
2434	50505
2435	54514
2436	34778
2437	37224
2438	9588
2439	45196
2440	39030
2441	32797
2442	62344
2443	46248
2444	1757
2445	26702
2446	29139
2447	53517
2448	25584
2449	12377
2450	56501
2451	17912
2452	65152
2453	3192
2454	42850
2455	33574
2456	54910
2457	48599
2458	38705
2459	17957
2460	12461
2461	35877
2462	14417
2463	44222
2464	49501
2465	57015
2466	26656
2467	20026
2468	29244
2469	6260
2470	20834
2471	13723
2472	27551
2473	30308
2474	31530
2475	7423
2476	2264
2477	44698
2478	14883
2479	54782
2480	57310
2481	33445
2482	48539
2483	8852
2484	23885
2485	65137
2486	3338
2487	4816
2488	48110
2489	39010
2490	10706
2491	38252
2492	42624
2493	44785
2494	62508
2495	21646
2496	49236
2497	9492
2498	48255
2499	16985
2500	37239
2501	16188
2502	63144
2503	6406
2504	27708
2505	18962
2506	47176
